"Id","SalePrice"
2849,196078.934533883
2850,276744.679718174
2851,206743.016654815
2852,235993.092185687
2853,239440.12236556
2854,142424.363458155
2855,194317.120601448
2856,194137.853370283
2857,183007.207657703
2858,198987.780859664
2859,130551.886825122
2860,132658.111462559
2861,122746.339173894
2862,186652.992683018
2863,126605.391652806
2864,230484.076710455
2865,136540.381483364
2866,146467.29730178
2867,97917.4375731212
2868,93746.6637288064
2869,114091.117206925
2870,131737.401690945
2871,86356.6232024629
2872,50057.96481905
2873,103690.334732559
2874,144866.076482889
2875,110726.10389663
2876,169853.410188394
2877,145483.829398476
2878,169295.433106865
2879,138192.071394552
2880,110832.434432999
2881,149025.978998456
2882,168646.6501062
2883,219154.961685229
2884,213118.456003938
2885,190978.519208535
2886,224687.54388807
2887,99940.7740830257
2888,138283.174454143
2889,54384.7871603163
2890,75662.7824477446
2891,140411.77747979
2892,56025.5284198158
2893,100782.836870104
2894,60419.1813537644
2895,322211.940195838
2896,276414.663376887
2897,207836.172023829
2898,149762.078056985
2899,202292.75713233
2900,165122.492685112
2901,206213.284715254
2902,197549.027538612
2903,344737.476193998
2904,366079.788682782
2905,96966.792364022
2906,211013.642724076
2907,108940.980320628
2908,134776.830140564
2909,148535.808841466
2910,82150.2948091336
2911,81295.2679092115
2912,151748.314999908
2913,83032.9445340039
2914,78998.4798713797
2915,90568.211564275
2916,83236.4599139247
2917,164353.550290287
2918,122395.941094575
2919,214768.92032161
